review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes,sentiment,sentiment_score,sentiment_meaning,review_length,word_count,cluster,topic,topic_confidence,year_month
"Update ng update lalo lng lumalala, di nakakatulong",4,113245*********238778,A Google user,5.63.1,2023-05-02 10:43:54+00:00,0,1 star,0.4411463141441345,Very negative,48,8,1,User Interface and Experience,0.2733340561389923,2023-05
So far good Naman siya gamitin 👍,4,109010*********728055,A Google user,5.28.1,2020-06-15 06:24:52+00:00,0,4 stars,0.435738205909729,Positive,349,7,1,User Interface and Experience,0.24688056111335754,2020-06
ang hirap naman,4,108615*********694580,A Google user,5.62.0,2023-04-02 01:39:15+00:00,0,1 star,0.32914528250694275,Very negative,210,3,1,User Interface and Experience,0.18266910314559937,2023-04
Easy to use,4,101988*********094350,A Google user,5.52.0,2022-05-13 05:25:00+00:00,0,5 stars,0.5394735336303711,Very Positive,36,3,2,User Interface and Experience,0.6465914249420166,2022-05
What happen to my gcash can't not open😪,4,102248*********636773,Je*********lo,5.67.1,2023-10-16 22:25:59+00:00,0,5 stars,0.346501886844635,Very Positive,12,8,2,Account Login Issues,0.22513732314109802,2023-10
Mabilis po siya any transactions..thanks,4,108613*********111593,A Google user,5.43.0,2021-08-02 12:58:56+00:00,0,1 star,0.4701949656009674,Very negative,32,5,2,Fees and Charges,0.19236034154891968,2021-08
"very helpful app,di o na kailangan lumabas para magpaload,dto ko na sya,kinukuha,, pero bakit update siya ng update wala nmn nagbabago?",4,101112*********763908,A Google user,5.45.0,2021-10-31 03:17:46+00:00,0,4 stars,0.487260639667511,Positive,36,21,2,User Interface and Experience,0.4997900128364563,2021-10
Thankful this up evrytime i send money of my loveones,4,102513*********515181,A Google user,5.50.0,2022-04-06 16:30:57+00:00,0,5 stars,0.455777108669281,Very Positive,155,10,2,Money Transfer and Cash In,0.22259753942489624,2022-04
I can use my gcash easily now.,4,100100*********184691,A Google user,5.66.3,2023-08-02 10:57:10+00:00,0,5 stars,0.5087948441505432,Very Positive,283,7,2,User Interface and Experience,0.4222187399864197,2023-08
Sometimes it cant be open,4,114153*********347396,A Google user,5.54.0,2022-08-04 05:29:10+00:00,0,3 stars,0.4111780822277069,Neutral,154,5,1,Account Login Issues,0.19534513354301453,2022-08
Always not ready for use.,4,101304*********809820,A Google user,5.50.0,2022-04-06 09:39:52+00:00,0,2 stars,0.4384550154209137,Negative,32,5,2,App Crashes or Bugs,0.2494133710861206,2022-04
"guys, if you are still semi verified, I suggest you talk with ""ellen gcash"", she was the one who has helped me to get my account fully verified ""again"" in no more than one hour. thank you ellen of gcash!",4,108888*********003539,A Google user,5.12.0,2018-12-28 17:09:18+00:00,0,5 stars,0.41560623049736023,Very Positive,217,40,1,Customer Service Support,0.34361621737480164,2018-12
this should be a much better app if they don't put a requirement to get an access on Gloan especially if someone is badly needed it and can pay for it.,4,109316*********706797,A Google user,5.63.1,2023-04-24 02:33:32+00:00,0,3 stars,0.4024762213230133,Neutral,54,31,1,Fees and Charges,0.32204005122184753,2023-04
K(ʘ言ʘ╬)(-_-;)・・・(๑•﹏•),4,114139*********820844,A Google user,5.49.1,2022-03-07 08:18:21+00:00,0,5 stars,0.26285484433174133,Very Positive,32,1,1,User Interface and Experience,0.18332435190677643,2022-03
how to change my name to another person's name?,4,114305*********185113,A Google user,5.15.3,2019-04-25 12:47:09+00:00,0,1 star,0.33240750432014465,Very negative,17,9,1,User Interface and Experience,0.23564955592155457,2019-04
Very good and very accessible to all i need,4,106270*********532727,A Google user,5.47.0,2022-03-02 12:27:10+00:00,0,5 stars,0.728397011756897,Very Positive,72,9,2,User Interface and Experience,0.38703110814094543,2022-03
Good apps.,4,110460*********048268,A Google user,5.24.1,2020-03-21 10:45:07+00:00,0,4 stars,0.4971095323562622,Positive,27,2,2,User Interface and Experience,0.2741236686706543,2020-03
No connection,4,110029*********399413,A Google user,5.40.0,2021-05-28 07:51:23+00:00,0,1 star,0.6106774210929871,Very negative,389,2,2,User Interface and Experience,0.19735725224018097,2021-05
Its awesome,4,102790*********246433,A Google user,5.52.1,2022-06-07 23:42:11+00:00,0,5 stars,0.7206206917762756,Very Positive,10,2,2,User Interface and Experience,0.2969050705432892,2022-06
"Jhonne,,galino Hello Good evening po be Sorro 0938,,065,,3204",4,114820*********584368,A Google user,5.30.2,2020-10-18 23:49:04+00:00,0,5 stars,0.3537261188030243,Very Positive,18,8,2,User Interface and Experience,0.2276751846075058,2020-10
My concern is GCash cannot read PayPal balance to the point that I cannot cash in money from my PayPal to GCash..,4,103785*********575989,A Google user,5.43.0,2021-10-01 09:04:57+00:00,0,1 star,0.567377507686615,Very negative,389,22,1,Money Transfer and Cash In,0.3424570858478546,2021-10
Most convenient app safe and secure,4,118245*********752370,A Google user,5.25.0,2020-02-05 06:02:21+00:00,1,5 stars,0.7047150135040283,Very Positive,38,6,2,User Interface and Experience,0.5385822653770447,2020-02
Nice app but I don't have a money huhuhu,4,101070*********655327,A Google user,5.45.0,2021-12-16 01:42:05+00:00,0,3 stars,0.4804912209510803,Neutral,47,9,2,User Interface and Experience,0.24698235094547272,2021-12
Cannot login!!!!,4,103726*********856213,A Google user,5.61.0,2023-03-15 08:27:09+00:00,1,1 star,0.8120062351226807,Very negative,99,2,2,Account Login Issues,0.3634682595729828,2023-03
"I use this.But I sad 😢.My money get other person.Scam my Account.I change again my account.Be safe, I never again share the code. For Secure my money.💌",4,107914*********110976,A Google user,5.52.0,2022-05-13 13:48:45+00:00,0,3 stars,0.3499940037727356,Neutral,127,27,1,Security and Fraud,0.38452616333961487,2022-05
its all goods,4,109280*********489152,A Google user,5.62.0,2023-04-13 11:02:19+00:00,1,5 stars,0.5129943490028381,Very Positive,12,3,2,User Interface and Experience,0.26657265424728394,2023-04
Its fine and useful,4,104663*********606430,A Google user,5.49.1,2022-03-02 11:46:27+00:00,1,4 stars,0.4611656069755554,Positive,43,4,2,User Interface and Experience,0.3636200726032257,2022-03
Sometimes crashes,4,111443*********188021,A Google user,5.53.1,2022-07-08 05:57:27+00:00,0,3 stars,0.410537987947464,Neutral,35,2,2,User Interface and Experience,0.16853390634059906,2022-07
Best gamitin,4,101591*********767712,A Google user,5.42.0,2021-08-04 06:15:50+00:00,0,5 stars,0.8639413714408875,Very Positive,115,2,2,User Interface and Experience,0.28930750489234924,2021-08
Easy to use app for payment transactions,4,109055*********447055,A Google user,5.50.0,2022-04-12 07:25:45+00:00,0,5 stars,0.448005348443985,Very Positive,109,7,2,User Interface and Experience,0.6266881227493286,2022-04
hi! have you guys removed BIR?,4,101909*********738189,A Google user,5.15.2,2019-04-03 02:16:28+00:00,0,1 star,0.49316322803497314,Very negative,106,6,2,Account Login Issues,0.18964770436286926,2019-04
Still waiting for fully verified,4,112064*********725643,A Google user,5.41.0,2021-06-05 02:35:17+00:00,0,3 stars,0.3217845559120178,Neutral,117,5,1,Account Login Issues,0.37911996245384216,2021-06
Really Good App!! Thumbs Up!!!,4,100342*********694254,A Google user,5.41.0,2021-08-14 07:33:29+00:00,0,5 stars,0.7065029740333557,Very Positive,49,5,2,User Interface and Experience,0.47555097937583923,2021-08
"Good for paying bills, trasferring funds, loading up on phone credits. I hope low fees will always be the case here if not no fees at all. You also earn pts on tree planting in our forests. I hope that tree planting is actually happening when you buy a tree with your earned pts - good for the environment.",4,102733*********772834,A Google user,5.59.0,2022-12-01 23:11:43+00:00,0,4 stars,0.4591687321662903,Positive,63,59,0,Payment and Bills,0.5503501296043396,2022-12
"I'll give this app 4 star only. I love using GCash but unfortunately, when in need I cant access to without data balance, what if we Get into situation wherein Im out of load but no data connection on my place.ITS not that all of the places here in has a strobg data connection. I hope you made it easy to access even without data balnce or data connection on buying load. If that so, many of the users will depend to it.",4,108465*********256145,A Google user,5.19.4,2019-09-04 09:31:58+00:00,1,4 stars,0.9439932107925415,Positive,41,83,0,User Interface and Experience,0.23529815673828125,2019-09
"Ok naman ang functionality kaso itong latest update, laging nawawala yung shortcut icon every time I close the app. Need ko uninstall and reinstall when i want to open the app again.",4,108390*********166254,A Google user,5.57.1,2022-10-08 11:02:25+00:00,0,3 stars,0.688491702079773,Neutral,31,32,0,User Interface and Experience,0.24595245718955994,2022-10
Maganda ito kasi madali magbayad,4,105406*********236233,Ru**********ng,5.69.0,2023-10-17 13:30:23+00:00,0,3 stars,0.34071508049964905,Neutral,170,5,1,User Interface and Experience,0.20451438426971436,2023-10
It does not have a rebate now☹️,4,114600*********667991,A Google user,5.44.1,2021-10-05 01:03:36+00:00,0,3 stars,0.36684125661849976,Neutral,27,7,1,Fees and Charges,0.2809571921825409,2021-10
Almost perfect app. Just had some issues with cashing in before. They deducted money from my bank but did not post it in my gcash acct. I had to wait 3 or 4 days for my money be returned.,4,117653*********350013,A Google user,5.23.3,2019-12-16 22:39:07+00:00,0,4 stars,0.47625288367271423,Positive,40,39,1,Money Transfer and Cash In,0.22732213139533997,2019-12
Very convenient,4,118443*********867879,A Google user,5.47.0,2021-12-14 21:11:43+00:00,0,5 stars,0.6278430819511414,Very Positive,89,2,2,User Interface and Experience,0.40617477893829346,2021-12
Hey after this latest update i can't load to my number. Why? Please fix this i have an important transaction!,4,112149*********074343,A Google user,5.27.1,2020-04-10 10:43:17+00:00,1,1 star,0.5093427896499634,Very negative,30,20,1,Customer Service Support,0.22148063778877258,2020-04
"Nice en very easy to send money,receive.good job",4,112970*********537641,A Google user,5.44.1,2021-09-18 20:48:13+00:00,1,5 stars,0.509347140789032,Very Positive,25,8,2,User Interface and Experience,0.43173226714134216,2021-09
Salamat poe,4,110099*********134944,A Google user,5.42.0,2021-08-03 15:41:01+00:00,0,1 star,0.2630370557308197,Very negative,147,2,1,User Interface and Experience,0.18448275327682495,2021-08
I would like to express and raise my concern that it is helpfull for us as Gcash user that if you may add Philhealth in pay bills.. because its so hard for as payers to go to the city specially now in pandemic..hope you grant our wishes.. we don't want to go in crowded places that is why we are relying are transactions through Gcash.. thank u,4,102895*********039017,A Google user,5.40.0,2021-05-30 03:11:31+00:00,0,4 stars,0.2765103280544281,Positive,44,67,0,Payment and Bills,0.6959602236747742,2021-05
Exellent!.,4,114292*********979080,A Google user,5.42.0,2021-08-01 10:38:09+00:00,0,5 stars,0.8701678514480591,Very Positive,13,1,2,User Interface and Experience,0.31795647740364075,2021-08
Cook.art.travel.,5,112584*********042573,Ol********ay,5.68.1,2023-10-17 12:46:36+00:00,0,5 stars,0.4063449501991272,Very Positive,36,1,2,User Interface and Experience,0.1808239370584488,2023-10
Almost 1 years experineced using my Gcash but nothing to say its nice.And good app.,5,110830*********421572,A Google user,5.38.1,2021-03-15 08:40:20+00:00,1,4 stars,0.5905900001525879,Positive,512,15,2,User Interface and Experience,0.28355687856674194,2021-03
Thank you so much . Its fast and reliable and ilove it ... God bless po,5,114159*********573176,A Google user,5.45.0,2021-12-13 07:35:10+00:00,0,5 stars,0.8761992454528809,Very Positive,86,16,2,Customer Service Support,0.4101855754852295,2021-12
Good service,5,114403*********769646,A Google user,5.44.1,2021-09-19 22:16:54+00:00,0,4 stars,0.4887470602989197,Positive,44,2,2,Customer Service Support,0.4472329020500183,2021-09
Nice app I like,5,107636*********154938,A Google user,5.63.1,2023-05-02 03:39:30+00:00,0,4 stars,0.47274768352508545,Positive,240,4,2,User Interface and Experience,0.3739175498485565,2023-05
Easy to use,5,116562*********802148,A Google user,5.31.0,2020-08-21 05:07:02+00:00,0,5 stars,0.539474606513977,Very Positive,66,3,2,User Interface and Experience,0.6467024087905884,2020-08
"It's very helpful of mine, I can Payless and no more hasle for my payments..",5,100656*********073381,A Google user,5.68.1,2023-10-09 10:49:32+00:00,0,5 stars,0.776900053024292,Very Positive,46,15,2,Payment and Bills,0.34090977907180786,2023-10
Usefull for bills payments...,5,104785*********385521,A Google user,5.41.0,2021-09-10 12:24:29+00:00,0,4 stars,0.3848523497581482,Positive,19,4,2,Payment and Bills,0.565311849117279,2021-09
I will rate 5 🌟 if I received my Gcash card. I pay 3 dollars for that. EDIT. I RECEIVE MY ATM THANKS,5,104348*********042153,A Google user,5.24.0,2019-12-19 15:22:08+00:00,0,1 star,0.6295033693313599,Very negative,68,23,2,User Interface and Experience,0.22777320444583893,2019-12
So very nicee,5,107555*********122813,A Google user,5.64.1,2023-05-28 13:19:39+00:00,0,5 stars,0.6963825821876526,Very Positive,244,3,2,User Interface and Experience,0.33939942717552185,2023-05
tnx g cash,5,105767*********666934,A Google user,5.15.3,2019-05-17 22:33:05+00:00,0,5 stars,0.3132129907608032,Very Positive,101,3,2,Money Transfer and Cash In,0.28009507060050964,2019-05
Why does it keep on disappearing on my app drawer??? And it doesn't open too. I kept on uninstalling and installing again just to use it. FIX THIS PLEASE GCASH!!! PLEASE!,5,110280*********897377,Tr*******se,5.69.0,2023-10-14 08:45:56+00:00,0,1 star,0.5942938327789307,Very negative,173,31,2,App Crashes or Bugs,0.47891131043434143,2023-10
Thanks you gcash,5,117712*********601958,A Google user,5.67.0,2023-07-28 03:44:47+00:00,0,5 stars,0.4549529552459717,Very Positive,32,3,2,Customer Service Support,0.19615145027637482,2023-07
"Ang gcash is na paka laking factor,mas pinas dali ang process.ng payments and less effort",5,101218*********049556,A Google user,5.43.0,2021-09-12 17:30:15+00:00,0,2 stars,0.47871074080467224,Negative,166,15,2,Payment and Bills,0.2433633655309677,2021-09
Wow Healing Galing,5,111952*********687806,A Google user,5.52.1,2022-06-09 08:22:21+00:00,0,5 stars,0.7685489058494568,Very Positive,278,3,2,User Interface and Experience,0.32119300961494446,2022-06
its very very good,5,109268*********767754,A Google user,5.35.0,2021-01-16 12:34:46+00:00,0,5 stars,0.5444180369377136,Very Positive,111,4,2,User Interface and Experience,0.27087631821632385,2021-01
incredible app,5,109042*********344783,A Google user,5.35.0,2021-12-03 06:38:40+00:00,0,5 stars,0.8292511105537415,Very Positive,302,2,2,User Interface and Experience,0.3672659695148468,2021-12
Basta 5 star HAHAHAHA,5,112600*********497964,A Google user,5.51.0,2022-05-28 02:56:08+00:00,0,5 stars,0.7589836120605469,Very Positive,19,4,2,User Interface and Experience,0.20442454516887665,2022-05
